Ticker,Name,Sector,Price,Dividend Yield,1-Year Dividend Growth,5-Year Dividend Growth (Annualized),Dividends Per Share (TTM),Market Cap ($M),Trailing P/E Ratio,Payout Ratio,Beta,52-Week High,52-Week Low
TLS,Telos Corp,N/A,2.37,0,N/A,N/A,0,164.911257,0,N/A,1.683505274,11.24,1.53
TLYS,Tillys Inc,Consumer Cyclical,8.1,0,N/A,N/A,0,183.498372,N/A,0,0.981285632,10.35,6.05
TMCI,Treace Medical Concepts Inc,N/A,10.11,0,N/A,N/A,0,622.216634,N/A,0,1.027524969,27.97,9.56
TMDX,Transmedics Group Inc,Healthcare,42.75,0,N/A,N/A,0,1393.65,N/A,0,1.536815077,99.63,39.53
TMHC,Taylor Morrison Home Corp.,Consumer Cyclical,40.77,0,N/A,N/A,0,4462.198589,4.414683352,0,1.453212466,52.09,23.51
TMP,Tompkins Financial Corp,Financial Services,49.15,0.048830112,0.052631579,0.037137289,2.334893604,705.952951,10.28920947,0.489495515,0.930390805,80.91,46.69
TMST,TimkenSteel Corp,Basic Materials,20.34,0,N/A,N/A,0,883.871893,N/A,0,1.548897728,23.49,15.3
TNC,Tennant Co.,Industrials,75,0.014133333,0.06,0.037921812,1.054605635,1393.75755,14.67113211,0.207191677,0.916177753,87.25,56.37
TNET,TriNet Group Inc,Industrials,119.17,0,N/A,N/A,0,7112.216469,21.04206056,0,0.927277486,121.24,60.61
TNGX,Tango Therapeutics Inc,N/A,7.69,0,N/A,N/A,0,782.368634,N/A,0,1.015496616,13.03,2.47
TNK,Teekay Tankers Ltd,Energy,43.13,0.005796429,N/A,N/A,0.25,1268.92773,2.371424169,0.016129032,0.392113835,47.48,26.09
TNYA,Tenaya Therapeutics Inc,N/A,2.29,0,N/A,N/A,0,155.41085,0,N/A,1.519500908,8.09,1.64
TOI,Oncology Institute Inc (The),N/A,1.55,0,N/A,N/A,0,113.080386,N/A,0,1.375016186,5.47,0.33
TOWN,Townebank Portsmouth VA,Financial Services,22.5,0.041473811,0.086956522,0.093362074,0.93316074,1162.770008,0,N/A,0.927881599,31.5,20.32
TPB,Turning Point Brands Inc,Consumer Defensive,21.18,0.011990201,0.083333333,0.076316923,0.253952462,372.674363,0,N/A,0.557731148,26.24,18.8
TPC,Tutor Perini Corp,Industrials,7.32,0,N/A,N/A,0,380.462746,N/A,0,1.263853992,9.6,4.9
TPH,Tri Pointe Homes Inc.,Consumer Cyclical,26.25,0,N/A,N/A,0,2598.604523,5.328667266,0,1.334070989,34.04,14.63
TPIC,TPI Composites Inc,Industrials,2.415,0,N/A,N/A,0,102.803862,N/A,0,2.468665514,14.8,2.15
TR,"Tootsie Roll Industries, Inc.",Consumer Defensive,30.46,0.011818779,0,0,0.356005417,1233.325217,15.40732082,0.312285453,0.420624433,45.77,29.71
TRC,Tejon Ranch Co.,Industrials,15.66,0,N/A,N/A,0,418.536426,29.45572709,0,0.90237971,20.65,14.89
TREE,LendingTree Inc.,Financial Services,11.88,0,N/A,N/A,0,154.44,N/A,0,2.769251076,47.82,11.74
TRMK,Trustmark Corp.,Financial Services,20.9,0.042836209,0,0,0.895276778,1276.364986,12.30480372,0.529749573,0.828746588,36.4,19.46
TRN,"Trinity Industries, Inc.",Industrials,21.91,0.04746691,0.130434783,0.148698355,1.023126206,1793.411302,22.84600385,1.086698041,1.054795488,30.38,19.64
TRNO,Terreno Realty Corp,Real Estate,55.52,0.029406095,0.125,0.133966578,1.632626368,4658.722952,32.30109932,0.892145556,0.955203652,65.63,50.01
TRNS,Transcat Inc,Industrials,95.5,0,N/A,N/A,0,761.217894,0,N/A,1.007500317,115.41,65.6
TROX,Tronox Holdings plc,Basic Materials,11.33,0.043399496,0,0.226703205,0.491716295,1776.394342,0,N/A,1.739119146,17.12,10.48
TRS,Trimas Corporation,Industrials,24.11,0.006608306,N/A,N/A,0.159326264,998.772976,20.77746986,0.138544577,0.776178332,31.64,21.21
TRST,Trustco Bank Corp.,Financial Services,26.37,0.054607509,0.028571429,0.395080271,1.391725946,501.674298,6.74365924,0.356852807,0.781238849,36.69,25.91
TRTN,Triton International Ltd,Industrials,79.55,0.034738929,0.076923077,0.06125302,2.76348177,4380.115278,7.367630508,0.268038969,0.576009586,84,51.32
TRTX,TPG RE Finance Trust Inc,Real Estate,6.2,0.147234681,0,-0.110084938,0.912855021,481.929584,N/A,N/A,1.64127619,8.34,4.8
TRUE,Truecar Inc,Communication Services,2.02,0,N/A,N/A,0,181.922578,N/A,0,1.4753887,3.49,1.3
TRUP,Trupanion Inc,Financial Services,25.425,0,N/A,N/A,0,1052.595,N/A,0,2.31270934,69.15,18.45
TSE,Trinseo PLC,Basic Materials,6.63,0.07193948,-0.96875,-0.52182375,0.476958753,233.303952,N/A,N/A,1.807300196,30.27,6.02
TSP,TuSimple Holdings Inc,N/A,1.06,0,N/A,N/A,0,217.409375,N/A,0,3.091804803,6.77,0.75
TSVT,2seventy bio Inc,N/A,4.42,0,N/A,N/A,0,223.053435,N/A,0,1.274492192,17.56,3.01
TTCF,Tattooed Chef Inc,N/A,0.158,0,N/A,N/A,0,0,0,0,,,
TTEC,TTEC Holdings Inc,Technology,22.51,0.045192591,N/A,N/A,1.017285223,1067.369276,16.55862978,0.74800384,1.375474702,51.1,21.82
TTGT,Techtarget Inc.,Communication Services,26.54,0,N/A,N/A,0,738.362652,28.02135301,0,0.927812668,67.84,26
TTI,"Tetra Technologies, Inc.",Energy,6.3,0,N/A,N/A,0,816.2067,36.06905739,0,1.339718558,6.64,2.43
TTMI,TTM Technologies Inc,Technology,12.46,0,N/A,N/A,0,1294.235464,25.60054324,0,1.384385591,17.46,11.13
TTSH,Tile Shop Hldgs Inc,Consumer Cyclical,5.1,0,N/A,N/A,0,227.263925,17.6625418,0,1.058570896,6.51,3.64
TUP,Tupperware Brands Corporation,Consumer Cyclical,2.19,0,N/A,N/A,0,97.406877,2.335896329,0,2.945094304,8,0.61
TVTX,Travere Therapeutics Inc,N/A,7.1,0,N/A,N/A,0,532.577142,0,N/A,1.057309805,23.53,6.66
TWI,"Titan International, Inc.",Industrials,12.78,0,N/A,N/A,0,801.651482,5.444004793,0,1.074593549,17.29,9.23
TWNK,Hostess Brands Inc,Consumer Defensive,33.18,0,N/A,N/A,0,4409.004719,25.94508944,0,0.444374875,33.74,21.59
TWO,Two Harbors Investment Corp,Real Estate,11.99,0.150125104,1.647058824,-0.008659313,1.983461798,1153.032582,N/A,N/A,1.114588474,16.74,10.74
TWOU,2U Inc,Consumer Defensive,2.06,0,N/A,N/A,0,167.725134,N/A,0,2.915490171,13.15,2.04
TWST,Twist Bioscience Corp,Healthcare,16.98,0,N/A,N/A,0,974.586304,N/A,0,2.516306057,40.5,11.46
TXRH,Texas Roadhouse Inc,Consumer Cyclical,92.24,0.02261856,N/A,N/A,2.086336008,6152.408,21.15283561,0.481832796,0.483024433,116.92,88.52
TYRA,Tyra Biosciences Inc,N/A,14.14,0,N/A,N/A,0,608.171185,0,N/A,1.566166688,19.74,6.25
UBA,"Urstadt Biddle Properties, Inc.",Real Estate,21.14,0.05546413,N/A,N/A,1.172511706,832.174133,32.57296592,1.743771128,0.811919698,23.16,14.51
UBSI,"United Bankshares, Inc.",Financial Services,26.42,0.054504164,0,0.011497274,1.395403349,3564.983995,9.068529377,0.477877859,1.051792085,41.4,26.41
UCBI,United Community Banks Inc,Financial Services,24.92,0.03580304,0.045454545,0.075280006,0.892211749,2961.825756,10.58622907,0.355462848,1.238530085,37.89,19.83
UCTT,Ultra Clean Hldgs Inc,Technology,26.55,0,N/A,N/A,0,1189.535792,47.96515292,0,1.68114139,40.8,24.73
UDMY,Udemy Inc,N/A,9.52,0,N/A,N/A,0,1431.680023,N/A,0,1.249061239,17.26,8.17
UE,Urban Edge Properties,Real Estate,14.89,0.042981867,N/A,N/A,0.630110941,1751.653674,108.1601527,4.734116764,1.092681821,17.51,12.4
UEC,Uranium Energy Corp,Energy,5.15,0,N/A,N/A,0,1987.119481,N/A,0,1.680291852,5.77,2.3
UEIC,Universal Electronics Inc.,Technology,7.81,0,N/A,N/A,0,100.817064,N/A,0,1.015891113,25.91,7.59
UFCS,United Fire Group Inc,Financial Services,19.3,0.032480463,0,-0.12390408,0.626872926,487.605969,N/A,N/A,0.398300974,32.58,18.41
UFI,"UNIFI, Inc.",Consumer Cyclical,6.65,0,N/A,N/A,0,120.262071,N/A,0,1.05532101,10.54,5.85
UFPI,UFP Industries Inc,Basic Materials,97.8,0.010669084,N/A,N/A,1.043436439,6073.38,11.02088811,0.114789487,1.339085125,107.57,65.19
UFPT,UFP Technologies Inc.,Consumer Cyclical,152.99,0,N/A,N/A,0,1168.661848,23.55033548,0,0.671006719,205.08,86.75
UHT,Universal Health Realty Income Trust,Real Estate,38.64,0.074534161,0.014084507,0.012991368,2.805060588,534.086021,29.00434568,2.109068111,0.720489819,54.97,38.54
UIS,Unisys Corp.,Technology,3.06,0,N/A,N/A,0,208.999509,N/A,0,1.562002716,9.4,3.05
ULCC,Frontier Group Holdings Inc,N/A,4.47,0,N/A,N/A,0,986.436301,7.646793032,0,1.284010219,14.34,4.27
ULH,Universal Logistics Holdings Inc,Industrials,24.22,0.017160781,0,0,0.415634108,636.694706,4.883864061,0.083966487,0.982620993,44.16,23.73
UMBF,UMB Financial Corp.,Financial Services,61.79,0.02459945,0.027027027,0.048413171,1.495691812,2998.551361,8.088671362,0.196542945,1.211397126,90.09,49.48
UMH,UMH Properties Inc,Real Estate,14.12,0.058073654,0.025,0.026351854,0.799851143,921.601824,N/A,N/A,1.030905048,18.18,13.26
UNF,Unifirst Corp.,Industrials,160.47,0.007727301,0.033333333,0.224734169,1.236778606,2423.744496,23.71013164,0.227349009,0.735240518,204.54,150.23
UNFI,United Natural Foods Inc.,Consumer Defensive,15.37,0,N/A,N/A,0,899.144047,37.46433529,0,1.095891308,47.88,12.88
UNIT,Uniti Group Inc,Real Estate,4.54,0.13215859,0,-0.242141717,0.562851551,1083.646262,N/A,N/A,1.934524996,6.83,2.67
UNTY,"Unity Bancorp, Inc.",Financial Services,23.74,0.019532141,0.090909091,0.113824179,0.463693037,240.613589,0,N/A,0.610891095,29.03,19.61
UONE,Urban One Inc,Communication Services,5.39,0,N/A,N/A,0,236.542812,6.336703684,0,0.998848938,8.04,4.33
UONEK,Urban One Inc,Communication Services,5.38,0,N/A,N/A,0,236.542812,6.336703684,0,0.908774905,6.34,3.64
UP,Wheels Up Experience Inc,N/A,1.58,0,N/A,N/A,0,40.094229,N/A,0,2.377567155,18.4,0.98
UPBD,Upbound Group Inc,N/A,28.76,0.046511109,N/A,N/A,1.337659483,1609.955062,0,N/A,1.385713861,35.34,16.71
UPLD,Upland Software Inc,Technology,4.12,0,N/A,N/A,0,134.537014,0,N/A,2.281202995,9.71,2.42
UPWK,Upwork Inc,Industrials,11.12,0,N/A,N/A,0,1499.905599,N/A,0,1.949667172,15.88,6.56
URBN,"Urban Outfitters, Inc.",Consumer Cyclical,31.61,0,N/A,N/A,0,2932.598626,12.99899215,0,1.150137578,37.82,22.1
URG,Ur-Energy Inc.,Energy,1.49,0,N/A,N/A,0,396.069316,0,N/A,1.586816195,1.68,0.8201
USCB,USCB Financial Holdings Inc,N/A,11.8,0,N/A,N/A,0,230.628369,0,N/A,0.33743788,14.35,8.56
USLM,United States Lime & Minerals Inc.,Basic Materials,208.04,0.003834423,0,0.081780741,0.797713415,1183.7476,18.6890794,0.071672364,0.761632103,226.47,105.56
USM,United States Cellular Corporation,Communication Services,41.31,0,N/A,N/A,0,2159.129115,N/A,0,0.203220231,46.86,13.79
USNA,Usana Health Sciences Inc,Consumer Defensive,55.09,0,N/A,N/A,0,1063.332306,16.77206747,0,0.686030211,69.6,48.61
USPH,"U.S. Physical Therapy, Inc.",Healthcare,87.06,0.019406674,N/A,N/A,1.68954504,1304.795731,51.14639689,0.875411938,0.961764367,123.58,76.87
UTI,Universal Technical Institute Inc,Consumer Defensive,8.38,0,N/A,N/A,0,285.49998,154.9104611,0,0.737430067,8.9,5.57
UTL,Unitil Corp.,Utilities,45.44,0.034857418,0.038461538,0.018241187,1.583921083,731.255105,16.88810867,0.584472725,0.662559937,59.68,41.43
UTMD,"Utah Medical Products, Inc.",Healthcare,83.25,0.014048758,0.017241379,0.014139887,1.169559138,302.157956,0,N/A,0.72543779,107.41,79.46
UTZ,Utz Brands Inc,N/A,11.92,0.019022981,N/A,N/A,0.226753932,967.205691,0,N/A,0.574389828,18.96,11.17
UUUU,Energy Fuels Inc,Energy,7.54,0,N/A,N/A,0,1193.95339,0,N/A,1.711196512,9.03,4.85
UVE,Universal Insurance Holdings Inc,Financial Services,13.72,0.045946541,0.230769231,0.042402216,0.630386536,412.972,74.20880503,3.45986024,0.664384343,19.74,8.53
UVSP,Univest Financial Corp,Financial Services,16.73,0.048751076,N/A,N/A,0.815605501,493.055886,5.978536531,0.291287679,0.894191502,27.77,15.77
UVV,Universal Corp.,Consumer Defensive,45.69,0.070037207,0.012658228,0.012991368,3.103503935,1125.646254,9.774798572,0.671754099,0.528092502,54.29,43.27
VAL,Valaris Ltd,Energy,73.58,0,N/A,N/A,0,5444.012906,45.066332,0,1.1450663,80,54.13
VALU,"Value Line, Inc.",Financial Services,33.35,0.03132726,0.12,0.08063962,1.044764116,314.494369,17.02730745,0.533042916,,71.07,32.07
VBIV,VBI Vaccines Inc.,Healthcare,0.56,0,N/A,N/A,0,12.808418,N/A,0,2.004712002,22.21,0.521
VBTX,Veritex Holdings Inc,Financial Services,18.14,0.043110801,0,0.098560543,0.782029923,985.109425,6.340817618,0.275362649,1.394516475,31.78,14.61
VC,Visteon Corp.,Consumer Cyclical,130.76,0,N/A,N/A,0,3687.349621,27.93446683,0,1.144271302,171.66,117
VCEL,Vericel Corp,Healthcare,31.56,0,N/A,N/A,0,1503.587643,N/A,0,1.821148268,39.9,17.3
VCSA,Vacasa Inc,N/A,9.32,0,N/A,N/A,0,2295.384001,N/A,0,1.137559167,81,8.02
VCTR,Victory Capital Holdings Inc,Financial Services,30.74,0.038384923,N/A,N/A,1.17995252,2021.693442,8.752791152,0.358648182,1.112920522,34.46,23.74
VCYT,Veracyte Inc,Healthcare,21.28,0,N/A,N/A,0,1548.131555,0,N/A,2.261936034,32.4,14.92
VECO,Veeco Instruments Inc,Technology,27.56,0,N/A,N/A,0,1552.882669,23.04732508,0,1.176836765,31.09,17.06
VEL,Velocity Financial Inc,Financial Services,11.04,0,N/A,N/A,0,361.715774,0,N/A,0.941156878,15.55,7.81
VERA,Vera Therapeutics Inc,N/A,10.64,0,N/A,N/A,0,471.548085,0,N/A,0.60960169,21.02,5.2
VERI,Veritone Inc,Technology,2.33,0,N/A,N/A,0,86.205871,N/A,0,3.05469449,10.99,2.18
VERU,Veru Inc,Healthcare,0.85,0,N/A,N/A,0,76.738373,N/A,0,,15.9,0.6606
VERV,Verve Therapeutics Inc,N/A,11.7,0,N/A,N/A,0,745.538777,N/A,0,2.099553636,40.88,11.25
VGR,Vector Group Ltd,Consumer Defensive,10.86,0.073664825,0,-0.129449437,0.779868942,1693.432597,10.84574285,0.764577394,0.773644693,13.68,8.68
VHI,"Valhi, Inc.",Basic Materials,12.82,0.0247469,0,0.319507911,0.317255259,362.65848,53.33212945,1.329653222,1.157454273,28.38,11.98
VIA,Via Renewables Inc,N/A,6.425,0.278428184,0,0,1.788901084,20.760036,0,N/A,1.216349692,36.16,5.81
VIAV,Viavi Solutions Inc,Technology,7.89,0,N/A,N/A,0,1747.635,68.53470588,0,0.972846623,15.32,7.86
VICR,Vicor Corp.,Technology,53.44,0,N/A,N/A,0,1737.509576,45.48573461,0,1.955397276,98.38,38.71
VIEW,View Inc.,N/A,3.92,0,N/A,N/A,0,15.843413,0,N/A,1.111305832,116.4,3.9
VIR,Vir Biotechnology Inc,Healthcare,8.37,0,N/A,N/A,0,1123.683548,N/A,0,1.18195599,31.55,8.21
VITL,Vital Farms Inc,N/A,10.76,0,N/A,N/A,0,443.715973,27.02125166,0,0.299811423,18.18,10
VLD,Velo3D Inc,N/A,1.39,0,N/A,N/A,0,273.498265,N/A,0,2.710026448,4.13,1.11
VLGEA,"Village Super Market, Inc.",Consumer Defensive,23.93,0.040545071,0,0,0.970243551,254.881876,0,N/A,0.406824722,24.4,19.02
VLY,Valley National Bancorp,Financial Services,8.12,0.052399128,0,0,0.425480916,4121.994016,6.578192376,0.345919444,1.430419888,12.18,6.07
VMEO,Vimeo Inc,N/A,3.3,0,N/A,N/A,0,519.629213,N/A,0,1.651536601,5.19,3.07
VNDA,Vanda Pharmaceuticals Inc,Healthcare,4.25,0,N/A,N/A,0,244.411818,16.40017565,0,0.551131345,11.04,4.11
VPG,Vishay Precision Group Inc,Technology,31.18,0,N/A,N/A,0,392.283437,0,N/A,0.772244795,45.69,31.03
VRAY,ViewRay Inc.,Healthcare,0.025,0,N/A,N/A,0,0,0,N/A,,,
VRDN,Viridian Therapeutics Inc,N/A,12.34,0,N/A,N/A,0,538.889737,0,N/A,0.799652352,39,11.82
VRE,Veris Residential Inc,N/A,15.79,0,N/A,N/A,0,1453.701818,N/A,0,0.921622266,18.92,12.1
VREX,Varex Imaging Corp,Healthcare,18.63,0,N/A,N/A,0,752.652,25.60040816,0,0.625613133,23.9,17.11
VRNS,Varonis Systems Inc,Technology,30.58,0,N/A,N/A,0,3353.052934,N/A,0,1.486339864,32.64,15.61
VRNT,"Verint Systems, Inc.",Technology,20.58,0,N/A,N/A,0,1322.699814,N/A,0,1.338976581,40.71,20.36
VRRM,Verra Mobility Corp,Industrials,19.67,0,N/A,N/A,0,3337.999,43.6459551,0,0.806979115,21.54,12.76
VRTS,Virtus Investment Partners Inc,Financial Services,181.64,0.035684177,0.1,0.24573094,6.481673853,1317.866497,9.692974431,0.353610139,1.53070408,242.16,139
VRTV,Veritiv Corp,Industrials,168.91,0.014815035,N/A,N/A,2.502407491,2288.913092,7.438781579,0.112417228,1.025507714,169.84,98.31
VSEC,VSE Corp.,Industrials,53.74,0.00740972,0,0.045639553,0.398198349,846.07149,26.24372622,0.15927934,1.087663015,58.94,39.64
VSH,"Vishay Intertechnology, Inc.",Technology,23.67,0.016800968,0,0.033037804,0.397678905,3004.82472,7.160004385,0.134350981,1.23335356,29.98,18.36
VSTO,Vista Outdoor Inc,Consumer Cyclical,32.8,0,N/A,N/A,0,1902.55357,N/A,0,1.004553698,33.78,22.97
VTGN,VistaGen Therapeutics Inc,Healthcare,3.44,0,N/A,N/A,0,32.206807,0,N/A,4.098948951,24.71,1.62
VTLE,Vital Energy Inc.,N/A,55.47,0,N/A,N/A,0,1031.23689,1.192873656,0,1.559099309,73.27,39.74
VTNR,Vertex Energy Inc,Energy,4.69,0,N/A,N/A,0,437.53381,0,N/A,1.894210042,11.2,3.85
VTOL,Bristow Group Inc.,N/A,27.29,0,N/A,N/A,0,768.925742,47.65280997,0,1.298944002,31.89,20.08
VTYX,Ventyx Biosciences Inc,N/A,18.45,0,N/A,N/A,0,1083.1995,0,N/A,1.234674366,47.25,18.3
VUZI,Vuzix Corporation,Technology,3.16,0,N/A,N/A,0,200.088726,0,N/A,2.135861132,6.06,3.15
VVI,Viad Corp.,Industrials,25.31,0,N/A,N/A,0,528.447718,40.09466751,0,1.042114271,38.69,17.1
VVX,V2X Inc,N/A,52.81,0,N/A,N/A,0,1646.902136,N/A,0,0.365729534,56.75,36.45
VWE,Vintage Wine Estates Inc,N/A,0.71,0,N/A,N/A,0,42.130806,0,N/A,1.876906596,3.99,0.4718
VXRT,Vaxart Inc,Healthcare,0.665,0,N/A,N/A,0,101.058927,N/A,0,2.431292648,1.85,0.56
VZIO,VIZIO Holding Corp,N/A,5.01,0,N/A,N/A,0,968.967677,63.36411212,0,1.776647075,11.64,4.9
WABC,Westamerica Bancorporation,Financial Services,43.36,0.040590406,0.047619048,0.019244876,1.656078563,1155.481822,7.464208199,0.287015349,0.938936036,60.87,34.11
WAFD,WaFd Inc,Financial Services,25.2,0.03968254,0.041666667,0.067907166,0.970333475,1631.184106,6.13254773,0.238411173,1.180249087,37.57,23.25
WASH,"Washington Trust Bancorp, Inc.",Financial Services,25.7,0.087159533,0.037037037,0.035661981,2.628552986,437.394442,7.392165663,0.76411424,0.932111711,45.63,20.51
WD,Walker & Dunlop Inc,Financial Services,68.53,0.035912002,0.05,0.203040113,2.461049515,2285.111057,16.4584745,0.580436206,1.618880655,98.65,60.06
WDFC,WD-40 Co.,Basic Materials,201.1,0.016509199,0.064102564,0.089775065,3.240577874,2727.488331,42.65766325,0.689484654,0.851485495,232.94,142.7
WEAV,Weave Communications Inc,N/A,6.92,0,N/A,N/A,0,467.434651,N/A,0,1.105981542,12.45,3.74
WERN,"Werner Enterprises, Inc.",Industrials,38.66,0.013842423,0.076923077,0.092388464,0.53514809,2450.669965,13.5905212,0.189098265,0.900868789,49.5,35.15
WEYS,"Weyco Group, Inc",Consumer Cyclical,26.62,0.03756574,0.041666667,0.016816148,0.954678335,253.4454,7.610744412,0.274332855,0.660348933,28.45,19.33
WFRD,Weatherford International plc,N/A,95.58,0,N/A,N/A,0,6888.895907,0,N/A,0.884369357,98.97,32
WGO,"Winnebago Industries, Inc.",Consumer Cyclical,56.79,0.02183483,0.148148148,0.230251213,1.112373041,1715.660088,6.735765472,0.149713734,1.263754018,69.55,50.79
WGS,GeneDx Holdings Corp,N/A,3.23,0,N/A,N/A,0,83.247849,N/A,0,11.34919766,17.91,0.22
WHD,Cactus Inc,Energy,50.55,0.008867728,N/A,N/A,0.448263635,3266.010124,25.11195101,0.256150648,1.185513095,57.72,31.29
WINA,Winmark Corporation,Consumer Cyclical,393.7,0.007574052,0.142857143,0.261914689,2.981904413,1372.304736,34.43096733,0.26791594,0.685756911,418.58,221.71
WING,Wingstop Inc,Consumer Cyclical,175.35,0.004496346,0.157894737,0.148698355,0.788434337,5260.5,83.7472538,0.37724131,1.076395634,223.26,113.38
WIRE,Encore Wire Corp.,Industrials,178.21,0.000448769,0,0,0.079975118,2994.905125,5.25425639,0.002582342,1.173623159,206.62,123.08
WISH,ContextLogic Inc,Financial Services,4.26,0,N/A,N/A,0,101.31132,N/A,0,3.272373553,32.1,4.08
WK,Workiva Inc,Technology,97.16,0,N/A,N/A,0,4840.41676,N/A,0,1.628563405,116,62.58
WKHS,Workhorse Group Inc,Consumer Cyclical,0.4382,0,N/A,N/A,0,92.369541,0,N/A,2.476494463,2.98,0.375
WLDN,Willdan Group Inc,Industrials,19.59,0,N/A,N/A,0,266.325697,0,N/A,1.168624928,25.38,11.61
WLY,John Wiley & Sons Inc.,N/A,29.35,0.04770017,N/A,N/A,1.374364185,1632.734774,N/A,N/A,1.12913768,48.14,29.05
WMK,"Weis Markets, Inc.",Consumer Defensive,62.53,0.021597058,0.0625,0.018646376,1.350464059,1681.959641,14.29994593,0.309030677,0.4699347,93.91,58.45
WNC,Wabash National Corp.,Industrials,21.63,0.014716582,0,0,0.318319673,1016.596827,5.008211538,0.077450042,1.036065226,29.79,15.14
WOR,"Worthington Industries, Inc.",Basic Materials,61.55,0.020796101,0.032258065,0.068278354,1.240947662,3075.372894,10.65795036,0.213221248,1.272234793,77.06,41.63
WOW,WideOpenWest Inc,Communication Services,7.1,0,N/A,N/A,0,594.224404,N/A,0,0.988727967,15.32,6.99
WRBY,Warby Parker Inc,N/A,13.8,0,N/A,N/A,0,1344.027029,N/A,0,1.932090582,18.99,9.5
WRLD,World Acceptance Corp.,Financial Services,123.79,0,N/A,N/A,0,772.511124,19.52085528,0,1.984507039,160.07,58.44
WSBC,"Wesbanco, Inc.",Financial Services,24.3,0.057613169,0.029411765,0.03832667,1.351295521,1442.328007,7.910232189,0.440161408,0.992109335,38.51,18.83
WSBF,Waterstone Financial Inc,Financial Services,10.54,0.085494199,-0.25,0.045639553,0.90110886,224.476915,18.14981523,1.528339314,0.615531878,16.27,9.86
WSFS,WSFS Financial Corp.,Financial Services,35.28,0.016828307,0,0.063995313,0.593702656,2154.076848,7.455797586,0.127677991,1.172363194,50.94,29.38
WSR,Whitestone REIT,Real Estate,9.65,0.049740933,0,0.022245869,0.585180735,477.874958,12.25100514,0.749559031,0.959939427,10.65,7.96
WT,WisdomTree Inc,N/A,6.83,0.00433108,N/A,N/A,0.029581273,1026.716342,9.340578073,0.044704962,0.720467284,7.55,4.83
WTBA,West Bancorporation,Financial Services,15.72,0.061253009,0,0.045639553,0.9628973,262.918478,7.675555488,0.47200848,0.814760408,24.08,14.65
WTI,W & T Offshore Inc,Energy,4.1,0,N/A,N/A,0,600.570612,4.840734865,0,1.344277681,9.16,3.62
WTS,"Watts Water Technologies, Inc.",Industrials,178.14,0.007389449,0.2,0.113824179,1.316356482,4877.750386,18.20735493,0.164750498,1.150767542,192.92,123.58
WTTR,Select Water Solutions Inc,Energy,7.69,0.025764415,N/A,N/A,0.198128349,798.064947,12.99039549,0.326567247,0.987580531,9.6,5.44
WULF,TeraWulf Inc,N/A,1.02,0,N/A,N/A,0,236.254779,0,N/A,2.259255951,4.04,0.535
WW,WW International Inc,Consumer Cyclical,10.995,0,N/A,N/A,0,868.23183,N/A,0,2.351737287,13.31,3.28
WWW,"Wolverine World Wide, Inc.",Consumer Cyclical,7.24,0.054436316,0,0.045639553,0.394118929,575.686421,N/A,N/A,1.597457417,17.76,7.21
XERS,Xeris Biopharma Holdings Inc,Healthcare,1.58,0,N/A,N/A,0,218.144269,N/A,0,1.624430907,3.07,0.9701
XHR,Xenia Hotels & Resorts Inc,Real Estate,11.48,0.034407218,N/A,N/A,0.394994864,1228.5028,22.99318347,0.831918417,1.360189246,16.8,10.81
XMTR,Xometry Inc,N/A,17.12,0,N/A,N/A,0,821.2464,N/A,0,1.516030644,63.9,12.45
XNCR,Xencor Inc,Healthcare,18.85,0,N/A,N/A,0,1142.559499,N/A,0,0.819864831,38.2,18.26
XOS,Xos Inc,N/A,0.326,0,N/A,N/A,0,57.382119,0,N/A,1.357758206,1.19,0.2082
XPEL,XPEL Inc,Consumer Cyclical,62.89,0,N/A,N/A,0,1737.206948,35.56216259,0,1.056497992,87.46,57.13
XPER,Xperi Inc,Technology,8.71,0,N/A,N/A,0,370.328409,0,N/A,1.282516292,14.27,8.15
XPOF,Xponential Fitness Inc,N/A,13.75,0,N/A,N/A,0,460.006291,455.0012772,0,1.186928782,33.58,13.74
XPRO,Expro Group Holdings N.V.,N/A,21.55,0,N/A,N/A,0,2340.161242,0,N/A,1.038640093,25.04,14.61
XRX,Xerox Holdings Corp,Technology,14.31,0.069881202,N/A,N/A,0.955750912,2248.387601,N/A,N/A,0.971540409,16.85,10.66
XXII,22nd Century Group Inc,Healthcare,0.5895,0,N/A,N/A,0,12.425868,0,N/A,1.272980038,21.75,0.5713
YELP,Yelp Inc,Communication Services,41.99,0,N/A,N/A,0,2885.283056,67.40685581,0,0.95861347,47.59,25.3
YEXT,Yext Inc,Technology,5.87,0,N/A,N/A,0,730.716959,N/A,0,1.060872481,14.35,4.38
YMAB,Y-Mabs Therapeutics Inc,Healthcare,5.3,0,N/A,N/A,0,231.187018,N/A,0,2.03867182,15.89,2.7
